id;url;name;category;phone;fax;address;city;province;website;email;facilities;rate;DO_Y;DO_X;PRO_COM;ISTATPRO;ISTATREG
9650;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9650;ROSSINI HARMONY;Affittacamere;3339760300;0553905728;Via G. Rossini, 7;Firenze;FI;www.rossiniharmony.com;info@rossiniharmony.com;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Asciugacapelli;Wi-Fi;Accettazione Animali;Carta di Credito;Accettazione Gruppi;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Cucina di Uso Comune;Estintori;Accesso con Mezzi Pu";0;43.7830530000;11.2396016000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9663;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9663;ARAMIS;Affittacamere;055283698;055283698;Via Nazionale, 22;Firenze;FI;www.affittacamerearamis.it;info@affittacamerearamis.it;"Riscaldamento;Aria Condizionata;Ascensore;Asciugacapelli;Servizio Fax;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accettazione Gruppi;Estintori";0;43.7780079659;11.2530362606;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9666;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9666;APE ROSA;Affittacamere;055475178;055475178;Via dei Cappuccini, 12;Firenze;FI;www.aperosa.it;info@aperosa.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito";0;43.7954896000;11.2508175000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9678;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9678;N4U;Affittacamere;0550515147;0550515147;Via del Proconsolo 5;Firenze;FI;www.n4uguesthouse.it;info@n4uguesthouse.com;"Riscaldamento;Aria Condizionata;Frigo Bar;Asciugacapelli;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Servizio Baby Sitting;Servizio Colazione in Camera;Accettazione Gruppi;Accesso con Vetture Private;Visite Guidate;Somministrazione Alime";0;43.7713848000;11.2579512000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9687;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9687;ALLA DIMORA ALTEA;Affittacamere;055353789;055353789;Viale Belfiore, 58;Firenze;FI;www.dimoraaltea.com;info@dimoraaltea.com;"Aria Condizionata;Carta di Credito;Somministrazione Alimenti";0;43.7825975892;11.2441205978;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9698;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9698;LA LOCANDIERA;Affittacamere;0550935392;0553980975;Via della Scala, 48;Firenze;FI;www.la-locandiera.com;info@la-locandiera.com;"Riscaldamento;Aria Condizionata;Ascensore;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Carta di Credito;Bancomat;Servizio Colazione in Camera;Accesso con Vetture Private;Somministraz";0;43.7758815147;11.2452042103;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9700;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9700;MAGNIFICO MESSERE;Affittacamere;3339699308;;Via Roma, 1;Firenze;FI;www.magnificomesserefirenze.it;info@magnificomesserefirenze.it;Aria Condizionata;0;43.7723062724;11.2544041872;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9708;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9708;RESIDENZA MAROTTA;Affittacamere;0550944200;0550944249;Via T. Alderotti, 89;Firenze;FI;www.firenze-camere.com;info@firenze-camere.com;"Proprio Parcheggio;Carta di Credito";0;43.7993801000;11.2460003000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9720;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9720;RELAIS FIRENZE STIBBERT;Affittacamere;0554625052;0550550117069;Via Lambruschini, 39;Firenze;FI;www.soggiornostibbert.com;info@soggiornostibbert.com;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Alimenti";0;43.7889625000;11.2520352000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9721;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9721;RELAIS MODERN;Affittacamere;0555353414;0557469991;Via A. Lamarmora, 22;Firenze;FI;www.relaismodern.com;info@relaismodern.com;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito";0;43.7809121000;11.2617435000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9722;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9722;RELAIS MODERN 1;Affittacamere;0555353414;0557469991;Via Venezia, 16;Firenze;FI;www.relaismodern.com;info@relaismodern.com;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito";0;43.7806720000;11.2621329000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9724;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9724;MICHELANGELO;Affittacamere;333 633 9556;;Via Ser Ventura Monachi, 7;Firenze;FI;www.bbfirenzecentro.it;info@bbfirenzecentro.it;"Riscaldamento;Aria Condizionata;Frigo Bar;Asciugacapelli;Accesso Internet;Wi-Fi;Carta di Credito;Somministrazione Alimenti;Estintori;Sala Televisione;Colazione Compresa;Somministrazione Bevande;Rifornimento benzina immediate vicinanze";0;43.7624749000;11.2718627000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9730;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9730;LA SIGNORIA DI FIRENZE;Affittacamere;0552302923;0552729486;Via Calimaruzza, 1;Firenze;FI;www.lasignoriadifirenze.it;info@lasignoriadifirenze.it;"Aria Condizionata;Carta di Credito;Somministrazione Alimenti";0;43.7699258000;11.2548141000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9740;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9740;WESTIN EXCELSIOR;Alberghi - Hotel;05527151;055210278;Piazza Ognissanti, 3;Firenze;FI;www.westin.com/excelsiorflorence;excelsiorflorence@westin.com;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";5;43.7720405000;11.2456989000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9744;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9744;ADRIATICO GRAND HOTEL;Alberghi - Hotel;05527931;055289661;Via M. Finiguerra, 9;Firenze;FI;www.hoteladriatico.it;info@hoteladriatico.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";4;43.7734327000;11.2446675000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9750;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9750;BAGLIONI GRAND HOTEL;Alberghi - Hotel;05523580;05523588895;Piazza Unita' d'Italia, 6;Firenze;FI;www.hotelbaglioni.it;info@hotelbaglioni.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Carta di Credito;Bancomat;Serviz";4;43.7749111000;11.2510460000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9751;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9751;BERCHIELLI;Alberghi - Hotel;055264061;055218636;Lungarno Acciaiuoli, 14;Firenze;FI;www.berchielli.it;info@berchielli.it;"Aria Condizionata;Carta di Credito;Somministrazione Bevande";4;43.7686993000;11.2528437000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9753;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9753;BRUNELLESCHI;Alberghi - Hotel;05527370;055219653;Piazza Santa Elisabetta, 3;Firenze;FI;www.hotelbrunelleschi.it;info@hotelbrunelleschi.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Carta di Credito;Servizio Congressi;Custodia Valori";4;43.7717219000;11.2559606000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9762;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9762;KRAFT;Alberghi - Hotel;055284273;0552398267;Via Solferino, 2;Firenze;FI;www.krafthotel.it;info@krafthotel.it;"Aria Condizionata;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";4;43.7747219000;11.2413513000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9771;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9771;MONNA LISA;Alberghi - Hotel;0552479751;0552479755;Borgo Pinti, 27;Firenze;FI;www.monnalisa.it;hotel@monnalisa.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Bevande";4;43.7729508000;11.2627558000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9776;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9776;PLAZA & LUCCHESI;Alberghi - Hotel;05526236;0552480921;Lungarno della Zecca Vecchia, 38;Firenze;FI;www.plazalucchesi.it;phl@plazalucchesi.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";4;43.7665927000;11.2633594000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9781;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9781;RIVOLI;Alberghi - Hotel;05527861;055294041;Via della Scala, 33;Firenze;FI;www.hotelrivoli.it;info@hotelrivoli.it;"Aria Condizionata;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";4;43.7743035000;11.2472738000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9782;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9782;ROMA;Alberghi - Hotel;055210366;055215306;Piazza Santa Maria Novella, 8;Firenze;FI;www.hotelromaflorence.com;info@hotelromaflorence.com;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Servizio Baby Sitting;Custodia Valori alla Reception;Se";4;43.7728534184;11.2495534122;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9785;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9785;VILLA BELVEDERE;Alberghi - Hotel;055222501;055223163;Via B. Castelli, 3;Firenze;FI;www.villabelvederefirenze.it;reception@villabelvederefirenze.it;"Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Carta di Credito;B";4;43.7528261000;11.2417724000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9786;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9786;VILLA CARLOTTA;Alberghi - Hotel;0552336134;0552336147;Via M. di Lando, 3;Firenze;FI;www.hotelvillacarlotta.it;info@hotelvillacarlotta.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione An";4;43.7581400000;11.2453260000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9789;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9789;ALBION;Alberghi - Hotel;055214171;055283391;Via Il Prato, 22r;Firenze;FI;www.hotelalbion.it;info@hotelalbion.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";3;43.7750049000;11.2424101000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9792;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9792;APRILE;Alberghi - Hotel;055216237;055280947;Via della Scala, 6;Firenze;FI;www.hotelpalazzodalborgo.it;info@hotelpalazzodalborgo.it;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";4;43.7733006000;11.2487668000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9795;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9795;BALESTRI;Alberghi - Hotel;055214743;0552398042;Piazza Mentana, 7;Firenze;FI;www.hotel-balestri.it;booking@hotel-balestri.it;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accet";3;43.7673214000;11.2579081000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9797;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9797;TORNABUONI BEACCI;Alberghi - Hotel;055212645;055283594;Via Tornabuoni, 3;Firenze;FI;www.tornabuonihotels.com;info@tornabuonihotels.com;"Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Carta di Credito;Ba";4;43.7695657000;11.2507160000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9802;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9802;CALZAIUOLI;Alberghi - Hotel;055212456;055268310;Via Calzaiuoli, 6;Firenze;FI;www.calzaiuoli.it;info@calzaiuoli.it;"Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Servizio Colazione in Camera;Visite Guidate;Colaz";4;43.7702521000;11.2552808000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9806;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9806;CELLAI;Alberghi - Hotel;055489291;055470387;Via XXVII Aprile, 52r;Firenze;FI;www.hotelcellai.it;info@hotelcellai.it;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";4;43.7794798000;11.2549553000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9808;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9808;CITY;Alberghi - Hotel;055211543;055295451;Via Sant'Antonino, 18;Firenze;FI;www.hotelcity.net;info@hotelcity.net;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Bevande";3;43.7754852000;11.2518588000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9815;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9815;CORONA D ITALIA;Alberghi - Hotel;055261501;055288639;Via Nazionale, 14;Firenze;FI;www.hotelcoronaditalia.com;info@hotelcoronaditalia.it;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";3;43.7762920000;11.2505898000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9821;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9821;EURHOTEL;Alberghi - Hotel;055319234;055319234;Via Pistoiese, 30;Firenze;FI;;info@eurhotel.191.it;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";3;43.7952689000;11.1993687000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9825;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9825;FRANCHI;Alberghi - Hotel;055315425;055315563;Via G. Sgambati, 28;Firenze;FI;www.hotelfranchi.com;info@hotelfranchi.com;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Bevande";3;43.7980995000;11.2063453000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9834;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9834;LA RESIDENZA;Alberghi - Hotel;055218684;055284197;Via Tornabuoni, 8;Firenze;FI;www.laresidenzahotel.com;info@laresidenzahotel.com;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";3;43.7709010000;11.2514330000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9841;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9841;MARIO'S;Alberghi - Hotel;055216801;055212039;Via Faenza, 89;Firenze;FI;www.hotelmarios.com;hotelmarios@hotelmarios.com;"Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Custodia Valori alla Reception;Servizio Colazione in C";3;43.7781125436;11.2506866455;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9842;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9842;MEDITERRANEO;Alberghi - Hotel;055660241;055679560;Lungarno del Tempio, 44;Firenze;FI;www.hotelmediterraneo.com;info@hotelmediterraneo.com;"Accessibilit&agrave; Disabili;Aria Condizionata;Ascensore;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;B";4;43.7661179000;11.2721392000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9843;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9843;MORANDI ALLA CROCETTA;Alberghi - Hotel;0552344747;0552480954;Via Laura, 50;Firenze;FI;www.hotelmorandi.it;welcome@hotelmorandi.it;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Bevande";3;43.7762126000;11.2629989000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9851;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9851;REX;Alberghi - Hotel;055213506;0552382390;Via Faenza, 6;Firenze;FI;www.hotelrexflorence.com;info@hotelrexflorence.com;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";3;43.7750869000;11.2526926000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9854;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9854;SAN GIORGIO & OLIMPIC;Alberghi - Hotel;055284344;055283580;Via Sant' Antonino, 3;Firenze;FI;www.hotelsangiorgioflorence.com;info@hotelsangiorgioflorence.com;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Alimenti;Somministrazione Bevande";3;43.7752189000;11.2509313000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9877;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9877;CAREGGI;Alberghi - Hotel;0554360262;055416250;Via T. Alderotti, 43;Firenze;FI;www.hotelcareggi.it;info@hotelcareggi.it;"Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Bancomat;Custodia Valori alla Reception;Servizio Colazione in Camera;Accettazione";2;43.7990556000;11.2459821000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9878;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9878;CASA DEL LAGO;Alberghi - Hotel;055216141;055214149;Lungarno  A. Vespucci, 58;Firenze;FI;www.hotelcasadellago.com;info@hotelcasadellago.com;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";2;43.7744042000;11.2383827000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9881;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9881;CIMABUE;Alberghi - Hotel;055471989;0554630906;Via B. Lupi, 7;Firenze;FI;www.hotelcimabue.it;info@hotelcimabue.it;"Riscaldamento;Aria Condizionata;Ascensore;Bar;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Accesso con Vetture Private;Estintori;Accesso con Mezzi Pubblici;Sala Televisione;Colazione Compresa";3;43.7813272477;11.2586635351;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9889;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9889;EDEN;Alberghi - Hotel;055483722 - 055475451;055489478;Via Nazionale, 55/157r;Firenze;FI;www.hoteleden.firenze.it;info@hoteleden.firenze.it;"Aria Condizionata;Accettazione Animali;Carta di Credito;Somministrazione Bevande";3;43.7768093000;11.2515398000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9896;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9896;GIOTTO;Alberghi - Hotel;055289864;055214917;Via del Giglio, 13;Firenze;FI;www.hotelgiotto-firenze.it;hotelgiotto@tin.it;"Aria Condizionata;Carta di Credito;Somministrazione Bevande";2;43.7742450000;11.2516900000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9899;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9899;COSIMO DE' MEDICI;Alberghi - Hotel;055211066;055210769;Largo F.lli Alinari, 15;Firenze;FI;www.cosimodemedici.com;info@cosimodemedici.com;"Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Somministrazione Bevande";3;43.7761254000;11.2501102000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
9902;http://www.turismo.intoscana.it/booking/html/mappa.php?id=9902;LORENA;Alberghi - Hotel;055282785- 055282786;055288300;Via Faenza, 1;Firenze;FI;www.hotellorena.com;info@hotellorena.com;"Aria Condizionata;Ascensore;Telefono in camera;Asciugacapelli;Servizio Fax;Wi-Fi;Accettazione Animali;Carta di Credito;Bancomat;Custodia Valori alla Reception;Accesso con Vetture Private;Accesso con Mezzi Pubblici;Telefono";2;43.7749448000;11.2527752000;FIRENZE;CITTA' METROPOLITANA DI FIRENZE;Toscana
