Id,Nome,Categoria,Telefono,Indirizzo,Comune,SiglaProvincia,Email,Valutazione,Latitudine,Longitudine,Provincia,EsisteValutazione,Popolazione
9291sr,Casali Dei Ciompi,Case per Vacanze,055660659,(corella),Dicomano,FI,info@casalideiciompi.it,1,43.9380602,11.5558889,Firenze,0,5484
9312sr,Empoli Hotel,Alberghi,0571930136,"Via Di Brusciana, 4",Empoli,FI,info@empolihotel.com,3,43.6852115,10.9071814,Firenze,1,48922
9317sr,I Massini,Case per Vacanze,0571589631,"Via Ormicello, 53 (casenuove)",Empoli,FI,massini@massini.it,1,43.6767682,10.9559458,Firenze,0,48922
9319sr,La Masseria,Case per Vacanze,0571676310,Via Val D' Orme (il Vallone),Empoli,FI,info@lamasseriavacanze.it,1,43.6711232768,10.9915745258,Firenze,0,48922
9320sr,Villa Somelli,Case per Vacanze,057173003,"Via Maremmana Ii Tratto, 33/35 (pozzale)",Empoli,FI,info@villasomelli.com,1,43.7186111,10.9425185,Firenze,0,48922
9332sr,Villa Il Bosco,Affittacamere,3357060676,Via Selva 1 (montebeni),Fiesole,FI,info@florence-villa.com,1,43.7911966,11.34196,Firenze,0,13666
9340sr,Villa Bonelli,Alberghi,05559513,"Via F. Poeti, 3",Fiesole,FI,info@hotelvillabonelli.com,3,43.8069531,11.296919,Firenze,1,13666
9341sr,Bencistà,Alberghi,05559163,"Via B. Da Maiano, 4",Fiesole,FI,info@bencista.com,3,43.7919004,11.3039228,Firenze,1,13666
9342sr,Villa Fiesole,Alberghi,055597252,"Via Beato Angelico, 35",Fiesole,FI,info@villafiesole.it,4,43.8069331,11.2927658,Firenze,1,13666
9351sr,Il Camino Delle Fate Rosa,Alloggi Privati,055599613,"Via F. Poeti, 47",Fiesole,FI,f.bartolozzi@aliceposta.it,1,43.8062703,11.3008388,Firenze,0,13666
9352sr,Il Burattino,Alloggi Privati,3384818993,"Via Del Salviatino, 12",Fiesole,FI,ranio75@libero.it,1,43.7864474,11.2956873,Firenze,0,13666
9357sr,Camping Panoramico Fiesole,Campeggi,055599069,"Via Peramonda, 1",Fiesole,FI,panoramico@florencevillage.com,3,43.8054229,11.3061776,Firenze,1,13666
9393sr,Il Gavillaccio,Residence,0559501078,"Via Gaville, 24 (gaville)",Figline-Incisa Valdarno,FI,info@gavillaccio.it,3,43.589206,11.4343334,Firenze,1,23119
9395sr,Norcenni,Villaggi Turistici,0559151420,"Via Norcenni, 7",Figline-Incisa Valdarno,FI,norcenni.girasole@camping.it,1,43.6143763,11.4565747,Firenze,1,23119
9396sr,Le Macine,Agriturismi,0556531089,"Viuzzo Del Pozzetto, 1",Firenze,FI,macine@dada.it,2,43.75893,11.3041099,Firenze,1,362742
9398sr,Michelangelo,Agriturismi,0552320114,"Viuzzo Di San Felice A Ema, 3 (firenze)",Firenze,FI,info@agriturismomichelangelo.com,2,43.7434848,11.2370487,Firenze,1,362742
9400sr,Fattoria Il Milione,Agriturismi,0552323211,"Via Di Giogoli, 12",Firenze,FI,info@fattoriailmilione.it,2,43.735383178,11.2086725235,Firenze,1,362742
9404sr,Soggiorno Althea,Affittacamere,0552335341,"Via Delle Caldaie, 25",Firenze,FI,info@florencealthea.it,1,43.765501,11.2463069,Firenze,0,362742
9422sr,Soggiorno Alessandra,Affittacamere,055290424,"Borgo San Frediano, 6",Firenze,FI,info@soggiornoalessandra.it,1,43.7691436,11.2461982,Firenze,0,362742
9431sr,Migliorini Rosalba,Affittacamere,0556531089,"Via Di Ripoli, 207m",Firenze,FI,macine@dada.it,1,43.7556409,11.2961379,Firenze,0,362742
9443sr,Locanda Daniel,Affittacamere,055211293,"Via Nazionale, 22",Firenze,FI,info@locandadaniel.it,1,43.7780621914,11.2530791759,Firenze,0,362742
9457sr,Cristina House,Affittacamere,055483145,"Via Leone X, 2",Firenze,FI,info@cristinahouse.it,1,43.7828144741,11.255171299,Firenze,0,362742
9459sr,Pisani Pier Luigi,Affittacamere,055572005,Via Marconi 47,Firenze,FI,plp@rooms.it,1,43.7833065,11.2758411,Firenze,0,362742
9460sr,Dei Mori,Affittacamere,055211438,"Via Dante Alighieri, 12",Firenze,FI,deimori@bnb.it,1,43.7708891,11.2567104,Firenze,0,362742
9463sr,Il Ghiro,Affittacamere,055282086,"Via Faenza, 63",Firenze,FI,info@ilghiro.it,1,43.7773533834,11.2511157989,Firenze,0,362742
9466sr,Residenza Johanna,Affittacamere,055473377,"Via Delle V Giornate, 12",Firenze,FI,cinquegiornate@johanna.it,1,43.786357,11.2525473,Firenze,0,362742
9488sr,Soggiorno Sogna Firenze,Affittacamere,0553215114,"Via Delle Porte Nuove, 36",Firenze,FI,info@sognafirenze.com,1,43.7810952,11.2384249,Firenze,0,362742
9496sr,Simpson,Affittacamere,055499874,"Via Santa Reparata, 69",Firenze,FI,info@florencebandb.com,1,43.7799476,11.2573854,Firenze,0,362742
9518sr,Marignolle Relais & Charme,Affittacamere,0552286910,"Via San Quirichino, 16",Firenze,FI,info@marignolle.com,1,43.7433033,11.2175642,Firenze,0,362742
9526sr,Antica Dimora Johlea,Affittacamere,0554633292,"Via San Gallo, 80",Firenze,FI,anticajohlea@johanna.it,1,43.7813645,11.2597829,Firenze,0,362742
9531sr,Residenza Johlea,Affittacamere,0554633292,"Via San Gallo, 76",Firenze,FI,johlea@johanna.it,1,43.7805191,11.2589706,Firenze,0,362742
9532sr,Soggiorno Antica Torre,Affittacamere,055216402,"Piazza Della Signoria, 3",Firenze,FI,info@anticatorre.com,1,43.7694402,11.2552493,Firenze,0,362742
9534sr,Residenza Giotto,Affittacamere,055214593,"Via Roma, 6",Firenze,FI,info@residenzagiotto.it,1,43.772747,11.254591,Firenze,0,362742
9563sr,Residenza Il Maggio,Affittacamere,0552658185,"Corso Italia, 13",Firenze,FI,info@residenzailmaggio.it,1,43.7745955,11.2391978,Firenze,0,362742
9589sr,Cinque Sensi,Affittacamere,0554089267,"Viale Dei Mille, 154",Firenze,FI,info@cinquesensibedandbed.it,1,43.7861725,11.2691592,Firenze,0,362742
9594sr,Cimarosa Harmony,Affittacamere,3339760300,"Via D. Cimarosa, 16",Firenze,FI,info@cimarosaresidence.com,1,43.7830168,11.2394454,Firenze,0,362742
9597sr,Antica Dimora Firenze,Affittacamere,0554627296,"Via San Gallo, 72",Firenze,FI,info@anticadimorafirenze.it,1,43.7800026556,11.2585401535,Firenze,0,362742
9605sr,San Lorenzo,Affittacamere,0552645691,"Piazza San Lorenzo, 7",Firenze,FI,info@bandbsanlorenzo.com,1,43.7746303979,11.2547314167,Firenze,0,362742
9623sr,Residenza Casanuova,Affittacamere,0552343413,"Via Della Mattonaia, 21",Firenze,FI,info@residenzacasanuova.it,1,43.7726398,11.2686326,Firenze,0,362742
9624sr,Casa Rovai Guest House,Affittacamere,0552001647,"Via Fiesolana,1",Firenze,FI,info@casarovai.com,1,43.7718859,11.2627735,Firenze,0,362742
9642sr,Leone X,Affittacamere,0556289282,"Via Leone X, 4",Firenze,FI,info@bbinflorence.it,1,43.7829922,11.2549164,Firenze,0,362742
9645sr,Il Marzocco,Affittacamere,055213999,"Viale F.Lli Rosselli, 78",Firenze,FI,info@ilmarzocco.com,1,43.7687324,11.2569013,Firenze,0,362742
9650sr,Rossini Harmony,Affittacamere,3339760300,"Via G. Rossini, 7",Firenze,FI,info@rossiniharmony.com,1,43.783053,11.2396016,Firenze,0,362742
9663sr,Aramis,Affittacamere,055283698,"Via Nazionale, 22",Firenze,FI,info@affittacamerearamis.it,1,43.7780079659,11.2530362606,Firenze,0,362742
9666sr,Ape Rosa,Affittacamere,055475178,"Via Dei Cappuccini, 12",Firenze,FI,info@aperosa.it,1,43.7954896,11.2508175,Firenze,0,362742
9678sr,N4u,Affittacamere,0550515147,Via Del Proconsolo 5,Firenze,FI,info@n4uguesthouse.com,1,43.7713848,11.2579512,Firenze,0,362742
9687sr,Alla Dimora Altea,Affittacamere,055353789,"Viale Belfiore, 58",Firenze,FI,info@dimoraaltea.com,1,43.7825975892,11.2441205978,Firenze,0,362742
9698sr,La Locandiera,Affittacamere,0550935392,"Via Della Scala, 48",Firenze,FI,info@la-locandiera.com,1,43.7758815147,11.2452042103,Firenze,0,362742
9700sr,Magnifico Messere,Affittacamere,3339699308,"Via Roma, 1",Firenze,FI,info@magnificomesserefirenze.it,1,43.7723062724,11.2544041872,Firenze,0,362742
9708sr,Residenza Marotta,Affittacamere,0550944200,"Via T. Alderotti, 89",Firenze,FI,info@firenze-camere.com,1,43.7993801,11.2460003,Firenze,0,362742
9720sr,Relais Firenze Stibbert,Affittacamere,0554625052,"Via Lambruschini, 39",Firenze,FI,info@soggiornostibbert.com,1,43.7889625,11.2520352,Firenze,0,362742
9721sr,Relais Modern,Affittacamere,0555353414,"Via A. Lamarmora, 22",Firenze,FI,info@relaismodern.com,1,43.7809121,11.2617435,Firenze,0,362742
9722sr,Relais Modern 1,Affittacamere,0555353414,"Via Venezia, 16",Firenze,FI,info@relaismodern.com,1,43.780672,11.2621329,Firenze,0,362742
9724sr,Michelangelo,Affittacamere,333 633 9556,"Via Ser Ventura Monachi, 7",Firenze,FI,info@bbfirenzecentro.it,1,43.7624749,11.2718627,Firenze,0,362742
9730sr,La Signoria Di Firenze,Affittacamere,0552302923,"Via Calimaruzza, 1",Firenze,FI,info@lasignoriadifirenze.it,1,43.7699258,11.2548141,Firenze,0,362742
9740sr,Westin Excelsior,Alberghi,05527151,"Piazza Ognissanti, 3",Firenze,FI,excelsiorflorence@westin.com,5,43.7720405,11.2456989,Firenze,1,362742
9744sr,Adriatico Grand Hotel,Alberghi,05527931,"Via M. Finiguerra, 9",Firenze,FI,info@hoteladriatico.it,4,43.7734327,11.2446675,Firenze,1,362742
9750sr,Baglioni Grand Hotel,Alberghi,05523580,"Piazza Unita' D'italia, 6",Firenze,FI,info@hotelbaglioni.it,4,43.7749111,11.251046,Firenze,1,362742
9751sr,Berchielli,Alberghi,055264061,"Lungarno Acciaiuoli, 14",Firenze,FI,info@berchielli.it,4,43.7686993,11.2528437,Firenze,1,362742
9753sr,Brunelleschi,Alberghi,05527370,"Piazza Santa Elisabetta, 3",Firenze,FI,info@hotelbrunelleschi.it,4,43.7717219,11.2559606,Firenze,1,362742
9762sr,Kraft,Alberghi,055284273,"Via Solferino, 2",Firenze,FI,info@krafthotel.it,4,43.7747219,11.2413513,Firenze,1,362742
9771sr,Monna Lisa,Alberghi,0552479751,"Borgo Pinti, 27",Firenze,FI,hotel@monnalisa.it,4,43.7729508,11.2627558,Firenze,1,362742
9776sr,Plaza & Lucchesi,Alberghi,05526236,"Lungarno Della Zecca Vecchia, 38",Firenze,FI,phl@plazalucchesi.it,4,43.7665927,11.2633594,Firenze,1,362742
9781sr,Rivoli,Alberghi,05527861,"Via Della Scala, 33",Firenze,FI,info@hotelrivoli.it,4,43.7743035,11.2472738,Firenze,1,362742
9782sr,Roma,Alberghi,055210366,"Piazza Santa Maria Novella, 8",Firenze,FI,info@hotelromaflorence.com,4,43.7728534184,11.2495534122,Firenze,1,362742
9785sr,Villa Belvedere,Alberghi,055222501,"Via B. Castelli, 3",Firenze,FI,reception@villabelvederefirenze.it,4,43.7528261,11.2417724,Firenze,1,362742
9786sr,Villa Carlotta,Alberghi,0552336134,"Via M. Di Lando, 3",Firenze,FI,info@hotelvillacarlotta.it,4,43.75814,11.245326,Firenze,1,362742
9789sr,Albion,Alberghi,055214171,"Via Il Prato, 22r",Firenze,FI,info@hotelalbion.it,3,43.7750049,11.2424101,Firenze,1,362742
9792sr,Aprile,Alberghi,055216237,"Via Della Scala, 6",Firenze,FI,info@hotelpalazzodalborgo.it,4,43.7733006,11.2487668,Firenze,1,362742
9795sr,Balestri,Alberghi,055214743,"Piazza Mentana, 7",Firenze,FI,booking@hotel-balestri.it,3,43.7673214,11.2579081,Firenze,1,362742
9797sr,Tornabuoni Beacci,Alberghi,055212645,"Via Tornabuoni, 3",Firenze,FI,info@tornabuonihotels.com,4,43.7695657,11.250716,Firenze,1,362742
9802sr,Calzaiuoli,Alberghi,055212456,"Via Calzaiuoli, 6",Firenze,FI,info@calzaiuoli.it,4,43.7702521,11.2552808,Firenze,1,362742
9806sr,Cellai,Alberghi,055489291,"Via Xxvii Aprile, 52r",Firenze,FI,info@hotelcellai.it,4,43.7794798,11.2549553,Firenze,1,362742
9808sr,City,Alberghi,055211543,"Via Sant'antonino, 18",Firenze,FI,info@hotelcity.net,3,43.7754852,11.2518588,Firenze,1,362742
9815sr,Corona D Italia,Alberghi,055261501,"Via Nazionale, 14",Firenze,FI,info@hotelcoronaditalia.it,3,43.776292,11.2505898,Firenze,1,362742
9821sr,Eurhotel,Alberghi,055319234,"Via Pistoiese, 30",Firenze,FI,info@eurhotel.191.it,3,43.7952689,11.1993687,Firenze,1,362742
9825sr,Franchi,Alberghi,055315425,"Via G. Sgambati, 28",Firenze,FI,info@hotelfranchi.com,3,43.7980995,11.2063453,Firenze,1,362742
9834sr,La Residenza,Alberghi,055218684,"Via Tornabuoni, 8",Firenze,FI,info@laresidenzahotel.com,3,43.770901,11.251433,Firenze,1,362742
9841sr,Mario's,Alberghi,055216801,"Via Faenza, 89",Firenze,FI,hotelmarios@hotelmarios.com,3,43.7781125436,11.2506866455,Firenze,1,362742
9842sr,Mediterraneo,Alberghi,055660241,"Lungarno Del Tempio, 44",Firenze,FI,info@hotelmediterraneo.com,4,43.7661179,11.2721392,Firenze,1,362742
9843sr,Morandi Alla Crocetta,Alberghi,0552344747,"Via Laura, 50",Firenze,FI,welcome@hotelmorandi.it,3,43.7762126,11.2629989,Firenze,1,362742
9851sr,Rex,Alberghi,055213506,"Via Faenza, 6",Firenze,FI,info@hotelrexflorence.com,3,43.7750869,11.2526926,Firenze,1,362742
9854sr,San Giorgio & Olimpic,Alberghi,055284344,"Via Sant' Antonino, 3",Firenze,FI,info@hotelsangiorgioflorence.com,3,43.7752189,11.2509313,Firenze,1,362742
9877sr,Careggi,Alberghi,0554360262,"Via T. Alderotti, 43",Firenze,FI,info@hotelcareggi.it,2,43.7990556,11.2459821,Firenze,1,362742
9878sr,Casa Del Lago,Alberghi,055216141,"Lungarno A. Vespucci, 58",Firenze,FI,info@hotelcasadellago.com,2,43.7744042,11.2383827,Firenze,1,362742
9881sr,Cimabue,Alberghi,055471989,"Via B. Lupi, 7",Firenze,FI,info@hotelcimabue.it,3,43.7813272477,11.2586635351,Firenze,1,362742
9889sr,Eden,Alberghi,055483722 - 055475451,"Via Nazionale, 55/157r",Firenze,FI,info@hoteleden.firenze.it,3,43.7768093,11.2515398,Firenze,1,362742
9896sr,Giotto,Alberghi,055289864,"Via Del Giglio, 13",Firenze,FI,hotelgiotto@tin.it,2,43.774245,11.25169,Firenze,1,362742
9899sr,Cosimo De' Medici,Alberghi,055211066,"Largo F.Lli Alinari, 15",Firenze,FI,info@cosimodemedici.com,3,43.7761254,11.2501102,Firenze,1,362742
9902sr,Lorena,Alberghi,055282785- 055282786,"Via Faenza, 1",Firenze,FI,info@hotellorena.com,2,43.7749448,11.2527752,Firenze,1,362742
9911sr,Palazzo Vecchio,Alberghi,055212182,"Via B. Cennini, 4",Firenze,FI,info@hotelpalazzovecchio.it,3,43.7778513,11.2498851,Firenze,1,362742
9923sr,Villani,Alberghi,0552396451,"Via Delle Oche, 11",Firenze,FI,info@hotelvillani.it,2,43.7721945,11.256386,Firenze,1,362742
9938sr,Duilio,Alberghi,055287331,"Corso Italia, 13",Firenze,FI,albergoduilio@hotmail.com,1,43.7745955,11.2391978,Firenze,1,362742
9945sr,Ferretti,Alberghi,0552381328,"Via Delle Belle Donne, 17",Firenze,FI,info@hotelferretti.com,1,43.7724078,11.2505413,Firenze,1,362742
9958sr,Masaccio,Alberghi,055578153,"Via Masaccio, 228",Firenze,FI,hotelmasaccio@yahoo.it,1,43.7829848831,11.2687325478,Firenze,1,362742
9960sr,Merlini,Alberghi,055212848,"Via Faenza, 56",Firenze,FI,info@hotelmerlini.it,1,43.7767171,11.2517159,Firenze,1,362742
9961sr,Airport,Alberghi,055430256,"Via Don L. Perosi, 39",Firenze,FI,info@hotelairport.it,4,43.7939934,11.2077614,Firenze,1,362742
9972sr,Losanna,Alberghi,055245840,"Via V. Alfieri, 9",Firenze,FI,info@albergolosanna.com,1,43.7760998,11.2680849,Firenze,1,362742
9982sr,Por Santa Maria,Alberghi,055216370,"Via Calimaruzza, 3",Firenze,FI,info@hotelporsantamaria.com,1,43.7699273,11.2552497,Firenze,1,362742
9986sr,San Giovanni,Alberghi,055288385,"Via Cerretani, 2",Firenze,FI,info@hotelsangiovanni.com,1,43.7735187025,11.2544417381,Firenze,1,362742
9997sr,Bijou,Alberghi,055214156,"Via Fiume, 5",Firenze,FI,info@hotel-bijou.it,2,43.7768582,11.250118,Firenze,1,362742
10004sr,Annabella,Alberghi,055281877,"Via Fiume, 5",Firenze,FI,info@hotelannabella.it,3,43.7768582,11.250118,Firenze,1,362742
10009sr,Monica,Alberghi,055283804,"Via Faenza, 66",Firenze,FI,info@hotelmonicaflorence.com,2,43.7788562013,11.2506437302,Firenze,1,362742
10010sr,Universo,Alberghi,055293890,"Piazza Santa Maria Novella, 20",Firenze,FI,info@hoteluniversoflorence.com,3,43.7740221,11.2499259,Firenze,1,362742
10018sr,Kursaal & Ausonia,Alberghi,055496547,"Via Nazionale, 24",Firenze,FI,info@kursonia.com,3,43.7783294447,11.2536263466,Firenze,1,362742
10019sr,Torre Guelfa,Alberghi,0552396338,"Borgo Ss. Apostoli, 8",Firenze,FI,info@hoteltorreguelfa.com,3,43.7690842,11.2533864,Firenze,1,362742
10024sr,Della Signoria,Alberghi,055214530,"Via Delle Terme, 1",Firenze,FI,info@hoteldellasignoria.com,3,43.7694365,11.2536644,Firenze,1,362742
10028sr,Panama,Alberghi,0554620236,"Via Xx Settembre, 80-82",Firenze,FI,info@hotelpanamafirenze.it,3,43.7847208,11.2554072,Firenze,1,362742
10029sr,Botticelli,Alberghi,055290905,"Via Taddea, 8",Firenze,FI,info@hotelbotticelli.it,3,43.7768104,11.2548858,Firenze,1,362742
10040sr,Rosary Garden Hotel,Alberghi,0556800136,"Via Di Ripoli, 169",Firenze,FI,info@rosarygarden.it,3,43.7562712194,11.2889885902,Firenze,1,362742
10045sr,Villa Gabriele D'annunzio,Alberghi,055602960,"Via G. D'annunzio,141a/b",Firenze,FI,info@hoteldannunzio.com,4,0.0,0.0,Firenze,1,362742
10053sr,Alamanni,Alberghi,0552658409,"Via Alamanni, 35",Firenze,FI,info@hotelalamanni.com,3,43.7785098,11.2451105,Firenze,1,362742
10056sr,La Fortezza,Alberghi,0554639101,"Viale Milton, 95",Firenze,FI,info@hotelfortezza.com,3,43.7836566,11.2533377,Firenze,1,362742
10060sr,Una Hotel Vittoria,Alberghi,05522771,"Via Pisana, 59",Firenze,FI,una.vittoria@unahotels.it,4,43.7715102387,11.234459281,Firenze,1,362742
10062sr,San Gallo Palace,Alberghi,055463871,"Via L. Il Magnifico, 2",Firenze,FI,info@sangallopalace.it,4,43.7849825,11.2610015,Firenze,1,362742
10064sr,Villa La Vedetta,Alberghi,055681631,"Viale Michelangiolo, 78",Firenze,FI,info@villalavedettahotel.com,5,43.7625906,11.2725301,Firenze,1,362742
10065sr,Davanzati Hotel,Alberghi,055286666,"Via Porta Rossa, 5",Firenze,FI,info@hoteldavanzati.it,3,43.7702125454,11.252977252,Firenze,1,362742
10067sr,Santa Maria Novella,Alberghi,055271840,"Piazza Santa Maria Novella, 1",Firenze,FI,info@hotelsantamarianovella.it,4,43.7728286,11.249494,Firenze,1,362742
10069sr,Athenaeum,Alberghi,055589456,"Via Cavour, 88",Firenze,FI,info@hotelathenaeum.com,4,43.7808084,11.2605542,Firenze,1,362742
10070sr,Palazzo Ognissanti,Alberghi,055213021,"Via M. Finiguerra,12r",Firenze,FI,info@hotelognissanti.com,4,43.7734902,11.244745,Firenze,1,362742
10081sr,D'azeglio,Alberghi,0552001809,"Via Della Mattonaia, 43",Firenze,FI,info@hoteldazeglio-firenze.com,2,43.7741638,11.2697948,Firenze,1,362742
10088sr,Duca D'aosta,Alberghi,055211595,"Via Fiume, 17",Firenze,FI,info@hotelducadaosta.eu,2,43.7775953,11.2496496,Firenze,1,362742
10100sr,Golden Tower,Alberghi,055287860,"Via Monalda, 1",Firenze,FI,info@goldentowerhotel.it,5,43.7706599622,11.2520760298,Firenze,1,362742
10122sr,Ninna Nanna,Alloggi Privati,055473821,"Via San Zanobi, 37",Firenze,FI,nannabeb@gmail.com,1,43.7788875,11.2551562,Firenze,0,362742
10130sr,Gia' Via Larga,Alloggi Privati,3478465692,"Via Cavour, 19",Firenze,FI,info@bbvialarga.it,1,43.7757786,11.2565768,Firenze,0,362742
10132sr,Tre Gigli,Alloggi Privati,3288424325,"Via Palazzuolo, 55",Firenze,FI,info@tregigli.it,1,43.7736799,11.2464344,Firenze,0,362742
10144sr,Antiche Armonie,Alloggi Privati,055367569,"Viale Belfiore, 58",Firenze,FI,info@antichearmonie.com,1,43.7823828,11.2435887,Firenze,0,362742
10149sr,Il Torrino,Alloggi Privati,055400496,"V.Le Palmiro Togliatti,19",Firenze,FI,info@il-torrino.it,1,43.8054668627,11.2791824341,Firenze,0,362742
10158sr,Al Cantuccio,Alloggi Privati,055572054,"Via Fra' Bartolommeo, 29",Firenze,FI,al_cantuccio@hotmail.com,1,43.7844449583,11.2667959929,Firenze,0,362742
10169sr,1900 Artevita,Alloggi Privati,3471252290,"Viale R. Sanzio,2",Firenze,FI,1900artevitafirenze@gmail.com,1,43.7712371443,11.23308599,Firenze,0,362742
10175sr,Mary,Alloggi Privati,3345800873,"Via Boccaccio, 60",Firenze,FI,info@affittacameremary.it,1,43.7898695,11.2727395,Firenze,0,362742
10188sr,Colle Ginevra,Alloggi Privati,055245197,"Via Erta Canina, 52",Firenze,FI,colleginevra@gmail.com,1,43.7592114,11.2609708,Firenze,0,362742
10189sr,Bonsignori,Alloggi Privati,055094811,"Via Maggio, 19",Firenze,FI,info@bbbonsignori.it,1,43.7674029,11.2493439,Firenze,0,362742
10191sr,Casa Di Dante,Alloggi Privati,055218132,"Via Dante Alighieri, 14",Firenze,FI,info@casadidante.it,1,43.7710231228,11.256364882,Firenze,0,362742
10192sr,Emily's Rooms,Alloggi Privati,055244735,"Via Scialoia, 12",Firenze,FI,info@emilysrooms.it,1,43.7687324,11.2569013,Firenze,0,362742
10194sr,Relais Accademia,Alloggi Privati,0552382169,"Via Ricasoli, 29",Firenze,FI,info@relaisaccademia.it,1,43.7756878451,11.2575852871,Firenze,0,362742
10195sr,Asterisco,Alloggi Privati,3286666303,"Via Giovanni Dalle Bande Nere, 38",Firenze,FI,info@asteriscobeb.it,1,43.7624758,11.2832076,Firenze,0,362742
10234sr,Casa Don Secchiaroli,Case per Ferie,055578100,"Via Borghini, 23/25",Firenze,FI,info@casadonsecchiaroli.com,1,43.7886913672,11.2678313255,Firenze,0,362742
10255sr,Welcome In Florence,Case per Vacanze,0558719994,"Via Alamanni, 35",Firenze,FI,immobilore@virgilio.it,1,43.7785098,11.2451105,Firenze,0,362742
10257sr,Palazzo Dei Ciompi,Case per Vacanze,0552340719,"Via Pietrapiana, 18",Firenze,FI,info@palazzodeiciompi.it,1,43.7714277,11.2659454,Firenze,0,362742
10265sr,Il Frantoio Delle Grazie,Case per Vacanze,0556505510,"Via Del Guarlone, 4/d",Firenze,FI,info@frantoiodellegrazie.it,1,43.7713339,11.3196307,Firenze,0,362742
10277sr,Residenza Rondinelli,Case per Vacanze,0556818199,"Via Rondinelli, 6",Firenze,FI,info@residenzarondinelli.it,1,43.7732737,11.2520456,Firenze,0,362742
10279sr,San Domenico,Case per Vacanze,055599420,"Via San Domenico, 107/108",Firenze,FI,info@residencefiesole.com,1,43.7960714,11.2866389,Firenze,0,362742
10283sr,Youth Residence Firenze 2000,Ostelli,0552335558,"Viale R. Sanzio, 16",Firenze,FI,yhf2000@dada.it,1,43.7706226,11.2332178,Firenze,0,362742
10286sr,Villa Camerata,Ostelli,055601451,"Viale A. Righi, 2/4",Firenze,FI,firenze@aighostels.com,1,43.7853878,11.2936281,Firenze,0,362742
10289sr,Ciao Hostel,Ostelli,055321018,"Via Guido Monaco, 34",Firenze,FI,info@ciaohostel.com,1,43.781395,11.2431939,Firenze,0,362742
10294sr,Palazzo Niccolini Al Duomo,Residenze d'Epoca,055282412,"Via Dei Servi, 2",Firenze,FI,info@niccolinidomepalace.com,1,43.7736271615,11.2574458122,Firenze,0,362742
10299sr,Palazzo Galletti,Residenze d'Epoca,0553905750,"Via S.Egidio, 12",Firenze,FI,info@palazzogalletti.it,1,43.7720373,11.2614273,Firenze,0,362742
10300sr,Black 5,Residenze d'Epoca,0550515147,"Via G. Verdi, 5",Firenze,FI,info@black5florencesuite.com,1,43.7696893,11.2610669,Firenze,0,362742
10303sr,Residenza Del Moro,Residenze d'Epoca,055290884,"Via Del Moro,15",Firenze,FI,info@residenzadelmoro.com,1,43.7720259,11.249187,Firenze,0,362742
10305sr,Palazzo Alfani,Residenze d'Epoca,055291574,"Via Ricasoli, 49",Firenze,FI,info@palazzoalfani.com,1,43.7687324,11.2569013,Firenze,0,362742
10310sr,Palazzo Vecchietti,Residenze d'Epoca,0552302802,"Via Degli Strozzi, 4",Firenze,FI,info@palazzovecchietti.com,1,43.7715046,11.2533485,Firenze,0,362742
