Id,url,Nome,Categoria,Telefono,Fax,Indirizzo,Comune,SiglaProvincia,website,Email,facilities,Valutazione,Latitudine,Longitudine,PRO_COM,Provincia,Regione,EsisteValutazione
7491sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7491,Fattoria Di Corsignano,Case per Vacanze,0575 500294,,Corsignano - Porena Alta,Poppi,AR,www.borgocorsignano.it,info@borgocorsignano.it,Riscaldamento;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Carta di Credito;Bancomat;Servizio Congressi;Giochi per Bambini;Accettazione Gruppi;Sauna;,0,43.7541091222,11.7600059509,POPPI,Arezzo,Toscana,1
7501sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7501,La Cava,Case per Vacanze,0575 527085,0575 527085,"Becarino, 33",Poppi,AR,www.lacava33.it,info@lacava33.it,Accettazione Animali;Proprio Parcheggio;Carta di Credito;Propria Autorimessa,0,43.726488,11.733738,POPPI,Arezzo,Toscana,1
7504sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7504,Monna Tancia,Case per Vacanze,055 9120430,055 9120430,"Corso Italia, 112",San Giovanni Valdarno,AR,www.monnatancia.it,info@monnatancia.it,Aria Condizionata;Accettazione Animali;Carta di Credito,0,43.5653005,11.5298935,SAN GIOVANNI VALDARNO,Arezzo,Toscana,1
7522sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7522,Il Seracino,Agriturismi,0587 723665,0587 723665,Località Seracino - Cascine Di Buti,Buti,PI,www.ilseracino.it,seracino@libero.it,Riscaldamento;Vendita prodotti agricoli;Frigo Bar;Asciugacapelli;Servizio Fax;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Giochi per Bambini;Accettazione Gruppi;Accesso con Vetture Private;Trekking;Macchine L,2,43.737507193,10.6063878536,BUTI,Pisa,Toscana,1
7540sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7540,Podere Il Doccio,Case per Vacanze,335352905,,"Cicogna, 112",Terranuova Bracciolini,AR,www.doccio.it,gren@doccio.it,Riscaldamento;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Accesso con Vetture Private;Macchine Lavatrici per biancheria,0,43.5484236922,11.6480827332,TERRANUOVA BRACCIOLINI,Arezzo,Toscana,1
7541sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7541,Fattoria Della Nave,Case per Vacanze,055 9703994,055 9703994,"Via Comunale, 141 - Cicogna",Terranuova Bracciolini,AR,www.fattoriadellanave.it,info@fattoriadellanave.it,Accettazione Animali;Proprio Parcheggio;Carta di Credito,0,43.546574,11.6389074,TERRANUOVA BRACCIOLINI,Arezzo,Toscana,1
7578sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7578,Bozzanino,Agriturismi,0587 731280,0587 732119,Strada Provinciale Montevaso - Bozzanino - Collemontanino,Casciana Terme,PI,www.bozzanino.it,info@bozzanino.it,Riscaldamento;Vendita prodotti agricoli;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Giochi per Bambini;Lampada Esterna,2,43.5214926613,10.6225588918,CASCIANA TERME,Pisa,Toscana,1
7581sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7581,Le Valli,Agriturismi,339 3469829,0587 648133,"Comunale Di Terricciola, 18 Collemontanino",Casciana Terme,PI,www.agriturismolevalli.com,sabinan@tiscali.it,Accettazione Animali;Propria Piscina Scoperta,3,43.5277837,10.6177903,CASCIANA TERME,Pisa,Toscana,1
7590sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7590,Le Beone,Agriturismi,334 8336543,,"Comunale Di Terricciola, 24 Collemontanino",Casciana Terme,PI,www.lebeone.it,lebeone@libero.it,Accettazione Animali;Propria Piscina Scoperta,2,43.5277837,10.6177903,CASCIANA TERME,Pisa,Toscana,1
7605sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7605,Centopino,Agriturismi,0588 20428,0588 20428,Podere Centopino - Centopino,Castelnuovo di Val di Cecina,PI,www.agriturismocentopino.it,leonardocambi@hotmail.com,Riscaldamento;Vendita prodotti agricoli;Cassette di Sicurezza in Camera;Asciugacapelli;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Propria Piscina Scoperta;Macchine Lavatrici per biancheria;Accesso con Mezzi Pubblici;Sala Televisione,2,43.2656913,10.9574169,CASTELNUOVO DI VAL DI CECINA,Pisa,Toscana,1
7613sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7613,Podere Pino Di Sopra,Agriturismi,0588 26103,0588 26103,Podere Pino Di Sopra Sasso Pisano,Castelnuovo di Val di Cecina,PI,www.agriturismopinodisopra.it,info@agriturismopinodisopra.it,Accettazione Animali;Propria Piscina Scoperta,2,43.2120555,10.9028148,CASTELNUOVO DI VAL DI CECINA,Pisa,Toscana,1
7625sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7625,Poggio Ai Lupi,Agriturismi,0587 648163,0586 427589,Pod. I Renicci - I Renicci,Chianni,PI,,info@agriturismopoggioailupi.com,Accettazione Animali,3,43.486038,10.642304,CHIANNI,Pisa,Toscana,1
7628sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7628,Due Ponti,Agriturismi,349 4667591,,"Provinciale Per Miemo, 105 - La Sterza 2ª",Chianni,PI,www.agriturismodueponti.it,info@agriturismodueponti.it,Accessibilit&agrave; Disabili;Riscaldamento;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Accettazione Gruppi;Visite Guidate;Macchine Lavatrici per biancheria;Lampada Esterna,1,43.4516337793,10.6672203541,CHIANNI,Pisa,Toscana,1
7632sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7632,La Serra,Agriturismi,050 643283,050 553561,Stradiola - La Serra - Ceppaiano,Crespina,PI,www.agriturismolaserra.com,info@agriturismolaserra.com,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Tv Satellitare;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Giochi per Bambini;Servizio Baby Sitting;Lavatura e Stiratura Biancheria;Accettazione,3,43.574074,10.5653148,CRESPINA,Pisa,Toscana,1
7633sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7633,Valliferone,Agriturismi,050 634017,050 634017,"Via Volpaia, 6",Crespina,PI,www.valliferone.com,info@valliferone.com,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Giochi per Bambini;Accettazione Gruppi;Accesso con Ve,3,43.5899652634,10.5709075928,CRESPINA,Pisa,Toscana,1
7634sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7634,Poggio Al Casone,Agriturismi,050 642259,050 644611,"Via Volpaia, 16 - La Cinquantina",Crespina,PI,www.poggioalcasone.com,resort@poggioalcasone.com,Propria Piscina Scoperta;Carta di Credito,2,43.5984193184,10.5661654472,CRESPINA,Pisa,Toscana,1
7643sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7643,Villa La Castellaccia,Residenze d'Epoca,0575 743891,0575 741693,"Montedoglio, 94",Sansepolcro,AR,www.villalacastellaccia.com,castellaccia@villalacastellaccia.com,Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,0,43.5921518,12.1289715,SANSEPOLCRO,Arezzo,Toscana,1
7659sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7659,Il Melone,Residence,0575 603330,0575 630001,Case Sparse 38 - Il Sodo,Cortona,AR,www.ilmelone.it,info@ilmelone.it,Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Servizio Baby Sitting,4,43.279747,11.9752756,CORTONA,Arezzo,Toscana,1
7676sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7676,Villa Cassia Di Baccano,Residence,055 9772310,055 9772898,"Via Setteponti Levante, 132",Terranuova Bracciolini,AR,www.villacassiadibaccano.it,info@villacassiadibaccano.it,Riscaldamento;Aria Condizionata;Telefono in camera;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Custodia Valori alla Reception;Accesso con Ve,4,43.5490457832,11.696190834,TERRANUOVA BRACCIOLINI,Arezzo,Toscana,1
7679sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7679,Bellavista Toscana,Agriturismi,347 3094930,0587 643358,"Via Aldo Moro, 11 - Bellavista",Lajatico,PI,www.agriturismobellavistatoscana.com,info@agriturismobellavistatoscana.com,Accessibilit&agrave; Disabili;Riscaldamento;Bar;Vendita prodotti agricoli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Giochi per Bambini;Servizio Ba,3,43.476239,10.729047,LAJATICO,Pisa,Toscana,1
7700sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7700,Fattoria Mocajo,Agriturismi,0588 36080,0588 36928,Mocajo - Casino Di Terra,Montecatini Val di Cecina,PI,www.mocajo.com,info@mocajo.com,Accessibilit&agrave; Disabili;Riscaldamento;Bar;Vendita prodotti agricoli;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike,2,43.3656561119,10.6885814667,MONTECATINI VAL DI CECINA,Pisa,Toscana,1
7704sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7704,Il Catrino,Agriturismi,0588 37438,0588 37621,"Strada Statale 68, Km 20 - Il Catrino - Ponteginori",Montecatini Val di Cecina,PI,www.agriturismoilcatrino.com,info@agriturismoilcatrino.com,Accettazione Animali;Propria Piscina Scoperta;Carta di Credito,3,43.3337937011,10.7178497314,MONTECATINI VAL DI CECINA,Pisa,Toscana,1
7740sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7740,Podere Mazzana,Agriturismi,368 3619013,,"Via Mazzana, 32 - Mazzana - Marti",Montopoli in Val D'Arno,PI,www.poderemazzana.it,podere.mazzana@yahoo.it,,1,43.6527440002,10.7308101654,MONTOPOLI IN VAL D'ARNO,Pisa,Toscana,1
7752sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7752,La Ca' Solare,Agriturismi,0587 670190,0587 670190,"Via Delle Colline Per Legoli, 19 - Montefoscoli",Palaia,PI,,lacasolare@gmail.com,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina Scoperta;Accettazione Gruppi;Accesso con Vetture Priv,2,43.5717499,10.7600034,PALAIA,Pisa,Toscana,1
7757sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7757,La Palazzina,Agriturismi,338 1525672,,"Via Grotta Al Leccio, 37 - La Palazzina",Palaia,PI,www.lapalazzina.net,info@lapalazzina.net,Accessibilit&agrave; Disabili;Riscaldamento;Bar;Vendita prodotti agricoli;Frigo Bar;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Accettazione Gruppi;Acc,1,43.5991962859,10.78312397,PALAIA,Pisa,Toscana,1
7762sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7762,Podere Della Collina,Agriturismi,0587 632020,,Provinciale Delle Colline - Toiano,Palaia,PI,www.poderedellacollina.it,info@poderedellacollina.it,Accessibilit&agrave; Disabili;Vendita prodotti agricoli;Tv Satellitare;Parco o Giardino Proprio;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Bancomat,3,43.6051815,10.7743454,PALAIA,Pisa,Toscana,1
7764sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7764,Fattoria Casanova,Agriturismi,0587 622040,,Colleoli,Palaia,PI,www.fattoriacasanova.com,info@fattoriacasanova.com,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Bancomat;Accettazione Gruppi;Accesso con Vetture Private;D,2,43.6203148,10.7589074,PALAIA,Pisa,Toscana,1
7772sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7772,Podere Chiasso Gherardo,Agriturismi,0587 635228,0587 635228,"Via San Sebastiano, 50",Peccioli,PI,www.chiassogherardo.com,info@chiassogherardo.com,Accettazione Animali,2,43.5577028,10.7250604,PECCIOLI,Pisa,Toscana,1
7780sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7780,Casanova,Agriturismi,0587 420181,,"Via Della Colombaia, 57 Ghizzano",Peccioli,PI,www.casanova-agriturismo.com,info@casanova-agriturismo.com,Propria Piscina Scoperta,2,43.546615,10.719196,PECCIOLI,Pisa,Toscana,1
7781sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7781,Il Gattero,Agriturismi,0586 803257,0586 803257,"Via Di Montelopio, 48 - Fabbrica",Peccioli,PI,www.gattero.it,info@gattero.it,Propria Piscina Scoperta,2,43.4870072842,10.7643270493,PECCIOLI,Pisa,Toscana,1
7786sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7786,I Moricci,Agriturismi,0587 697446,,"Via Di Ripassaia, 10 Fabbrica",Peccioli,PI,www.imoricci.it,imoricci@tiscali.it,Accettazione Animali;Propria Piscina Scoperta,2,41.0,13.0,PECCIOLI,Pisa,Toscana,1
7793sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7793,Podere Casa Rossa,Agriturismi,0588 33035,0588 33035,"Via Della Bonifica, 150 - Peccioli",Peccioli,PI,www.agriturismocasa-rossa.it,danieledina@libero.it,Accettazione Animali,1,43.5295897,10.7774424,PECCIOLI,Pisa,Toscana,1
7808sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7808,Fattoria Del Bulera,Agriturismi,0588 65279,0588 87491,Via San Dalmazio - Bulera - San Dalmazio,Pomarance,PI,www.agriturismoacquaviva.com,info@agriturismoacquaviva.com,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Vendita prodotti agricoli;Cassette di Sicurezza in Camera;Frigo Bar;Servizio Fax;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Pi,2,43.2723935058,10.8993816376,POMARANCE,Pisa,Toscana,1
7815sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7815,Il Pratone,Agriturismi,0588 64372,0588 64372,"Podere Samantha, 74 - Montegemoli",Pomarance,PI,www.agriturismoilpratone.it,info@agriturismoilpratone.it,Riscaldamento;Bar;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Propria Autorimessa;Giochi per,3,43.3187031535,10.8179873228,POMARANCE,Pisa,Toscana,1
7816sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7816,Podere L'apparita,Agriturismi,0588 66085,0588 66085,"Podere Apparita, 9 San Dalmazio",Pomarance,PI,www.apparita.it,info@apparita.it,Accettazione Animali;Propria Piscina Scoperta;Carta di Credito,3,43.2564555535,10.9333062172,POMARANCE,Pisa,Toscana,1
7835sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7835,Moretti Valentina,Agriturismi,0588 62136,0588 62136,"Podere San Girolamo, 141 - I Pulitini",Pomarance,PI,www.lafattoriadivalentina.com,info@lafattoriadivalentina.com,Accettazione Animali,3,43.2582688,10.8225732,POMARANCE,Pisa,Toscana,1
7848sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7848,L'imposto,Agriturismi,0588 64754,0588 64754,Podere Imposto,Pomarance,PI,www.agriturismoimposto.com,info@agriturismoimposto.com,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Tv Satellitare;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Accettazione Gruppi;Accesso con Vetture Private;Macchine Lavatrici per biancher,2,43.2884629,10.7857962,POMARANCE,Pisa,Toscana,1
7851sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7851,Santa Palmira,Agriturismi,0588 61198,,Podere Santa Palmira,Pomarance,PI,www.santapalmira.eu,c.molinari@tele2.it,Accettazione Animali;Propria Piscina Scoperta,2,43.2996697492,10.8225732,POMARANCE,Pisa,Toscana,1
7853sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7853,I Casali,Agriturismi,346 3817792,0583 1705148,Podere I Casali - I Casali 36 - Micciano,Pomarance,PI,www.icasalitoscana.it,info@icasalitoscana.it,Accettazione Animali;Propria Piscina Scoperta,2,43.2884629,10.7857962,POMARANCE,Pisa,Toscana,1
7871sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7871,Scarpelli Siriana (le Capanne),Agriturismi,050 818392,050 817865,"La Capanna, 12 - Rigoli",San Giuliano Terme,PI,www.lecapanne.it,info@lecapanne.it,Propria Piscina Scoperta,1,43.7871027,10.4220275,SAN GIULIANO TERME,Pisa,Toscana,1
7875sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7875,Antica Dogana,Agriturismi,050 820041,050 820041,"Strada Statale Del Brennero, 7 - Gello",San Giuliano Terme,PI,www.antica-dogana.com,anticadogana@alice.it,Accessibilit&agrave; Disabili;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Estintori,2,43.754537,10.424074,SAN GIULIANO TERME,Pisa,Toscana,1
7876sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7876,La Grotta,Agriturismi,050818622-3295437834,050 818622,"Via Monticello, 1 - La Grotta",San Giuliano Terme,PI,www.agriturismo-lagrotta.com,info@agriturismo-lagrotta.com,Riscaldamento;Vendita prodotti agricoli;Frigo Bar;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Accettazione Gruppi;Accesso con Vetture Private;Trekking;Degustazione;Somministrazione Alimenti;Macchine Lavatrici p,2,43.7800394502,10.432510972,SAN GIULIANO TERME,Pisa,Toscana,1
7877sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7877,Tenuta Di Montalto,Agriturismi,0571 466459,0571 1835387,"Via Vaghera, 25 - Montalto - San Romano",San Miniato,PI,www.agriturismomontalto.com,info@agriturismomontalto.com,Accettazione Animali;Propria Piscina Scoperta;Carta di Credito,2,43.6761706,10.7710531,SAN MINIATO,Pisa,Toscana,1
7884sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7884,Marrucola,Agriturismi,0571 418306,0571 418306,"Via Calenzano, 40",San Miniato,PI,www.marrucola.it,info@marrucola.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Vendita prodotti agricoli;Servizio Fax;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Servizio C,2,43.6741605,10.8642258,SAN MINIATO,Pisa,Toscana,1
7885sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7885,Fattoria Di Scaletta,Agriturismi,055 2313403,055 2313403,"Via Asmara, 37",San Miniato,PI,www.bartolinibaldelli.it,info@bartolinibaldelli.it,Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Servizio Baby Sitting;Accettazione Gruppi;Accesso con Vetture Private;Degustazione;Somministrazione Alimenti;Estint,2,43.7081324,10.8304557,SAN MINIATO,Pisa,Toscana,1
7894sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7894,Il Paretaio,Agriturismi,0571 409713,0571 409713,"Via Calenzano, 5",San Miniato,PI,www.ilparetaio.net,ilparetaio@libero.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Vendita prodotti agricoli;Frigo Bar;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Giochi per Bambini;Accesso con Vett,2,43.6782663,10.8635805,SAN MINIATO,Pisa,Toscana,1
7900sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7900,Podere Del Gelso,Agriturismi,349-1385836,,"Citerna, 4 - Pomaia",Santa Luce,PI,www.agriturismoilgelso.com,info@agriturismoilgelso.com,Accettazione Animali,1,43.4335124,10.5676518,SANTA LUCE,Pisa,Toscana,1
7908sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7908,La Contea,Agriturismi,050 685648,050 685648,"Via Del Poggio, 3 - Pieve Di Santa Luce",Santa Luce,PI,www.agriturismolacontea.it,info@agriturismolacontea.it,Aria Condizionata;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Servizio Baby Sitting;Somministrazione Alimenti;Somministrazione Bevande,2,43.481667,10.5454617,SANTA LUCE,Pisa,Toscana,1
7912sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7912,Badia Di Morrona,Agriturismi,0587 658505,0587 655127,"Via Di Badia, 8 - Morrona",Terricciola,PI,www.badiadimorrona.it,agriturismo@badiadimorrona.it,Accettazione Animali;Propria Piscina Scoperta,2,43.5382554816,10.6511431932,TERRICCIOLA,Pisa,Toscana,1
7916sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7916,Podere Costantino,Agriturismi,0587 655198,0587 655198,"Via Podernuovo, 7 - Podernuovo - Morrona",Terricciola,PI,www.agriturismopoderecostantino.it,poderecostantino@hotmail.it,Accettazione Animali;Propria Piscina Scoperta,1,43.5334629,10.6612592,TERRICCIOLA,Pisa,Toscana,1
7917sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=7917,Terre Di Toscana,Agriturismi,0587 654085,,"Via Boccanera, 15 - Casina Baldereschi - Stibbiolo",Terricciola,PI,www.terretoscana.it,prenota@terretoscana.it,Accettazione Animali;Propria Piscina Scoperta,2,43.5488435,10.6546842,TERRICCIOLA,Pisa,Toscana,1
